Date,Open,High,Low,Close,Volume,EF_1,EF_2,Oil FutureTrend,Gold FutureTrend,Trend,Twitter Sentiments,FutureTrend
19/02/2019,137.8099976,138.6999969,137.3600006,138.6999969,3385700,1,0.645816273,Negative,Negative,Positive,1049,Positive
20/02/2019,138.7599945,139.2400055,137.2200012,138,3802000,0.386137193,-0.547704336,Negative,Positive,Negative,772,Positive
21/02/2019,137.8200073,138.3500061,137.3500061,137.8399963,2937300,0.489990234,0.01450371,Negative,Negative,Positive,833,Negative
22/02/2019,138.7299957,139.3800049,138.4299927,139.25,3113700,0.863154513,0.374831895,Positive,Positive,Positive,716,Negative
25/02/2019,140,140.4700012,139.3200073,139.4600067,3194200,0.121739246,-0.38570949,Negative,Positive,Negative,1422,Negative
26/02/2019,139.6699982,140.4900055,139.4700012,139.7200012,3060400,0.245097013,0.035800854,Negative,Positive,Positive,929,Positive
27/02/2019,139.25,139.5700073,138.3999939,139.1699982,2530900,0.658115757,-0.057451943,Negative,Positive,Negative,795,Positive
28/02/2019,138.7700043,139.0599976,137.7200012,138.1300049,3457800,0.305973718,-0.461194329,Positive,Positive,Negative,739,Negative
01/03/2019,139.3099976,140.0399933,138.6399994,139.1999969,3030000,0.4,-0.078961031,Negative,Positive,Negative,792,Positive
04/03/2019,139.9900055,140.0800018,137.1699982,138.4299927,3406900,0.432987258,-1.114374424,Positive,Positive,Negative,663,Positive
05/03/2019,138.3699951,138.7400055,137.5599976,137.8800049,4250300,0.271190824,-0.354115958,Positive,Negative,Negative,694,Positive
06/03/2019,138.1199951,138.3899994,136.7200012,136.9799957,2768300,0.155685504,-0.825368831,Negative,Positive,Negative,829,Positive
07/03/2019,136.6100006,136.8899994,134.6300049,135.3600006,4358800,0.323007744,-0.915013538,Positive,Negative,Negative,835,Positive
08/03/2019,134.2100067,135.2400055,133.5800018,135.0899963,3773600,0.909633238,0.655681082,Negative,Positive,Positive,1155,Negative
11/03/2019,136.0299988,137.7299957,135.8399963,137.7100067,3939300,0.989423799,1.23502753,Negative,Negative,Positive,817,Negative
12/03/2019,138.5200043,139.6999969,137.8600006,138.2799988,3954700,0.228260329,-0.173264139,Negative,Negative,Negative,1153,Negative
13/03/2019,138.0500031,139.3200073,137.8500061,138.5599976,3173200,0.482986983,0.369427378,Negative,Positive,Positive,1207,Negative
14/03/2019,138.5099945,138.9400024,138.0599976,138.7899933,2738600,0.829535997,0.202150596,Positive,Negative,Positive,1222,Negative
15/03/2019,139.3699951,140.3300018,139.2299957,139.4299927,7153700,0.181814399,0.043049122,Negative,Positive,Positive,2410,Negative
18/03/2019,139.8300018,140.3699951,138.7200012,140.2100067,3268500,0.903036973,0.271762052,Positive,Negative,Positive,1145,Negative
19/03/2019,140.9600067,141.6999969,140,140.4900055,3482300,0.288239043,-0.333428773,Negative,Positive,Negative,1095,Positive
20/03/2019,140.5299988,140.6999969,138.9799957,139.6000061,3649500,0.360470893,-0.661775197,Negative,Negative,Negative,885,Negative
21/03/2019,139.1000061,142.1199951,138.8800049,141.4400024,3605400,0.790125085,1.682240284,Positive,Negative,Positive,842,Positive
22/03/2019,140.9700012,141.4400024,138.8999939,139.4499969,3877200,0.216535906,-1.078246619,Positive,Negative,Negative,726,Positive
25/03/2019,139.0599976,139.9100037,138.3500061,139.1799927,2839800,0.532043507,0.086290176,Negative,Positive,Positive,564,Negative
26/03/2019,139.9299927,141.0200043,139.4199982,140.2200012,2553700,0.5,0.207252598,Positive,Positive,Positive,1112,Positive
27/03/2019,140.4100037,140.4900055,138.3999939,139.2400055,3098200,0.401917194,-0.833272658,Positive,Positive,Negative,930,Negative
28/03/2019,139.9100037,140.4400024,139.1000061,139.9199982,2663900,0.61193605,0.007143526,Negative,Negative,Positive,875,Negative
29/03/2019,140.5,141.2200012,140.1499939,141.1000061,3101400,0.887855798,0.427050607,Negative,Positive,Positive,978,Negative
01/04/2019,141.5099945,143.4100037,141.5099945,143.3000031,3984300,0.942105221,1.264934361,Negative,Negative,Positive,522,Positive
02/04/2019,143.3500061,143.9499969,142.6000061,143,2404800,0.296293785,-0.244161903,Positive,Positive,Negative,769,Negative
03/04/2019,143.6499939,144.2200012,143.0099945,143.6300049,2681200,0.512402426,-0.013915081,Positive,Positive,Negative,745,Positive
04/04/2019,143.6199951,144.1399994,142.5399933,142.7799988,2771100,0.150002861,-0.584874228,Negative,Negative,Negative,682,Negative
05/04/2019,143.2899933,143.5,142.4600067,143.2799988,2731800,0.788458999,-0.006975021,Negative,Negative,Negative,733,Negative
08/04/2019,143.0200043,143.4199982,142.8699951,143.3899994,2118200,0.945457068,0.258701654,Positive,Negative,Positive,788,Positive
09/04/2019,142.6600037,142.9499969,141.8399963,142.1100006,3038500,0.243246959,-0.385534163,Negative,Negative,Negative,849,Negative
10/04/2019,142.1999969,143.5,141.9799957,143.0200043,2678000,0.684214225,0.576657765,Positive,Positive,Positive,760,Negative
11/04/2019,143.8000031,144.1100006,143.0299988,143.7799988,2942000,0.694443267,-0.013911177,Negative,Negative,Negative,1114,Negative
12/04/2019,144.2599945,144.4400024,143.6999969,144.3500061,2898900,0.87838423,0.062395397,Positive,Positive,Positive,928,Positive
15/04/2019,144.3999939,144.4600067,143.2700043,143.8999939,3603200,0.529401959,-0.346260402,Negative,Positive,Negative,641,Negative
16/04/2019,144.3999939,145.3899994,144.0200043,145.1399994,6301700,0.817517598,0.5124692,Positive,Positive,Positive,1045,Positive
17/04/2019,137.3699951,141.9799957,136.2599945,139.1100006,12525700,0.498252709,1.266656151,Negative,Positive,Positive,1484,Negative
18/04/2019,139,140.4900055,138.6999969,140.3300018,4960000,0.910612906,0.95683585,Negative,Negative,Positive,962,Positive
22/04/2019,139.4199982,140.5599976,138.4799957,138.8899994,4494000,0.197116972,-0.38014545,Negative,Positive,Negative,572,Negative
23/04/2019,139.1499939,140.9199982,138.9400024,140.4400024,4462200,0.757577392,0.927063314,Positive,Negative,Positive,651,Positive
24/04/2019,140.6000061,141.3099976,139.7799988,139.9499969,2774900,0.111110003,-0.462310901,Positive,Negative,Negative,656,Positive
25/04/2019,139.6999969,139.75,137.7100067,138.6300049,2910100,0.450980979,-0.765921323,Positive,Negative,Negative,638,Negative
26/04/2019,139.3399963,139.8899994,138.8099976,139.4400024,2319800,0.583336865,0.071771283,Negative,Positive,Positive,755,Positive
29/04/2019,139.1499939,139.6300049,138.8099976,139.0500031,2958300,0.292687012,-0.071858318,Negative,Negative,Negative,623,Negative
30/04/2019,139.1100006,140.4400024,138.6799927,140.2700043,4638800,0.903410667,0.833875104,Positive,Positive,Positive,841,Negative
01/05/2019,140.5500031,141.8099976,140.1699982,140.5599976,3053700,0.237804594,0.007110997,Positive,Positive,Positive,670,Positive
02/05/2019,140.5,141.2799988,139.4100037,139.5899963,3541400,0.096253019,-0.647689439,Negative,Negative,Negative,716,Negative
03/05/2019,139.6999969,141,139.6300049,140.25,2579900,0.452552793,0.393702981,Negative,Negative,Positive,948,Negative
